,phrase,label,sentiment,subjectivity,language,count
Nachrichten - NDR.de,Nachrichten - NDR.de,ORG,0.0,0.0,de,1
Frankfurter Weihnachtsbaum „Manni“,Frankfurter Weihnachtsbaum „Manni“,ORG,-1.0,0.0,de,1
Sportbekleidungshersteller,Sportbekleidungshersteller,ORG,0.0,0.0,de,1
sol,sol,ORG,0.0,0.0,de,1
Glatteis-Unfall,Glatteis-Unfall,ORG,0.0,0.0,de,1
Audi,Audi,ORG,0.0,0.0,de,1
STORY,STORY,ORG,0.0,0.0,de,1
Zentralverband Sanitär Heizung,Zentralverband Sanitär Heizung,ORG,0.0,0.0,de,1
Roten Telefon,Roten Telefon,ORG,1.0,0.0,de,1
Skifahrer Schmid,Skifahrer Schmid,ORG,0.0,0.0,de,1
Bundesweiter Arbeitskampf,Bundesweiter Arbeitskampf,ORG,0.0,0.0,de,1
Zeit z,Zeit z,ORG,0.0,0.0,de,1
Neues Startup,Neues Startup,ORG,0.0,0.0,de,1
ukrainischen Armee,ukrainischen Armee,ORG,0.0,0.0,de,1
S,S,ORG,0.0,0.0,de,1
Uh… We use cookies and data to<,Uh… We use cookies and data to<,ORG,0.0,0.0,de,1
DFB-Team,DFB-Team,ORG,-1.0,0.0,de,1
Zeit der Dämmerung,Zeit der Dämmerung,ORG,-0.35,0.0,de,1
B…,B…,ORG,0.0,0.0,de,1
Regierun,Regierun,ORG,0.0,0.0,de,1
Freie Kunstszene München,Freie Kunstszene München,ORG,0.7,0.0,de,1
österreichische Hagel-Versicherung,österreichische Hagel-Versicherung,ORG,-0.7,0.0,de,1
Nato,Nato,ORG,0.0,0.0,de,1
Getty Images Tiefe Trauer,Getty Images Tiefe Trauer,ORG,0.0,0.0,de,1
Alexande,Alexande,ORG,0.0,0.0,de,1
Bürger,Bürger,ORG,0.0,0.0,de,1
EU-Parlaments,EU-Parlaments,ORG,0.0,0.0,de,1
tagesschau.de,tagesschau.de,ORG,0.7,0.0,de,1
SWR A…,SWR A…,ORG,0.7,0.0,de,1
Binarität,Binarität,ORG,0.0,0.0,de,1
Sozialverbandes,Sozialverbandes,ORG,0.0,0.0,de,1
Nationalgut,Nationalgut,ORG,0.0,0.0,de,1
Corona-Einsc,Corona-Einsc,ORG,0.0,0.0,de,1
wahrschei…,wahrschei…,ORG,0.0,0.0,de,1
ÖAW,ÖAW,ORG,0.0,0.0,de,1
Österreichischen Akademie der Wissenschaften,Österreichischen Akademie der Wissenschaften,ORG,0.0,0.0,de,1
Gletscherskigebiete,Gletscherskigebiete,ORG,0.0,0.0,de,1
Nachbarschaftshilfe plus,Nachbarschaftshilfe plus,ORG,0.35,0.0,de,1
Salzburger Skisports,Salzburger Skisports,ORG,0.0,0.0,de,1
KI,KI,ORG,0.7,0.0,de,1
sc…,sc…,ORG,0.0,0.0,de,1
A…,A…,ORG,0.0,0.0,de,1
Deutsche Wet,Deutsche Wet,ORG,-0.7,0.0,de,1
BBC,BBC,ORG,0.7,0.0,de,1
kältest…,kältest…,ORG,0.0,0.0,de,1
Kombinierer-Legende,Kombinierer-Legende,ORG,0.0,0.0,de,1
Karriere-Ende,Karriere-Ende,ORG,0.0,0.0,de,1
Sommerrodeln,Sommerrodeln,ORG,-1.0,0.0,de,1
Hydrotreated Vegetable Oils,Hydrotreated Vegetable Oils,ORG,0.7,0.0,de,1
Kinderlifte,Kinderlifte,ORG,0.0,0.0,de,1
Einsamkeitsstrategie,Einsamkeitsstrategie,ORG,0.0,0.0,de,1
BrüsselWährend,BrüsselWährend,ORG,0.0,0.0,de,1
deutschen Alpin-Männer,deutschen Alpin-Männer,ORG,0.7,0.0,de,1
Ski-Star Odermatt,Ski-Star Odermatt,ORG,0.0,0.0,de,1
Niedersachsens CDU-Landtagsfraktion,Niedersachsens CDU-Landtagsfraktion,ORG,0.0,0.0,de,1
Engel &,Engel &,ORG,0.0,0.0,de,1
Völkl,Völkl,ORG,0.0,0.0,de,1
Senat,Senat,ORG,0.0,0.0,de,1
Weltcup-Zirkus,Weltcup-Zirkus,ORG,0.0,0.0,de,1
Weltcup-Bühne,Weltcup-Bühne,ORG,0.0,0.0,de,1
Eon,Eon,ORG,0.0,0.0,de,1
Tenzin,Tenzin,ORG,0.0,0.0,de,1
FSV,FSV,ORG,0.7,0.0,de,1
4H,4H,ORG,0.0,0.0,de,1
Playboy,Playboy,ORG,0.0,0.0,de,1
ZürichHaus,ZürichHaus,ORG,0.0,0.0,de,1
Gladbach,Gladbach,ORG,0.0,0.0,de,1
Leverkusen,Leverkusen,ORG,0.0,0.0,de,1
Bayer Leverkusen,Bayer Leverkusen,ORG,0.7,0.0,de,1
Borussia Mönchengladbach,Borussia Mönchengladbach,ORG,0.0,0.0,de,1
Wiener Albertina,Wiener Albertina,ORG,-1.0,0.0,de,1
Spiegel,Spiegel,ORG,0.0,0.0,de,1
Gesellschaft ist betäubt,Gesellschaft ist betäubt,ORG,0.0,0.0,de,1
katholischen Kirche,katholischen Kirche,ORG,1.0,0.0,de,1
VdK NRW,VdK NRW,ORG,0.0,0.0,de,1
russischen Gesellschaft,russischen Gesellschaft,ORG,-1.0,0.0,de,1
Dlf,Dlf,ORG,0.0,0.0,de,1
Ministeriums,Ministeriums,ORG,0.0,0.0,de,1
Zentrum,Zentrum,ORG,0.0,0.0,de,1
Uni Magdeburg,Uni Magdeburg,ORG,-0.85,0.0,de,1
Hertha BSC,Hertha BSC,ORG,0.0,0.0,de,1
zweiten Liga,zweiten Liga,ORG,0.0,0.0,de,1
Neukölln Obdachlosenhilfe,Neukölln Obdachlosenhilfe,ORG,0.0,0.0,de,1
EHW+,EHW+,ORG,0.0,0.0,de,1
Lhakpa Tsering,Lhakpa Tsering,ORG,0.0,0.0,de,1
RuhestandBei,RuhestandBei,ORG,0.4666666666666666,0.0,de,1
Ruhrfestspielen,Ruhrfestspielen,ORG,0.0,0.0,de,1
David Zajonz.</em,David Zajonz.</em,ORG,0.0,0.0,de,1
KI-Einsatz,KI-Einsatz,ORG,0.0,0.0,de,1
DSV Verwaltungs-GmbH,DSV Verwaltungs-GmbH,ORG,0.7,0.0,de,1
Wärme-Abrechnung,Wärme-Abrechnung,ORG,-1.0,0.0,de,1
rec,rec,ORG,0.0,0.0,de,1
Jemand,Jemand,ORG,0.0,0.0,de,1
DA,DA,ORG,0.0,0.0,de,1
US-Westküstenstaat,US-Westküstenstaat,ORG,0.0,0.0,de,1
Die Genferin Justine Mettraux,Die Genferin Justine Mettraux,ORG,0.0,0.0,de,1
Kiew,Kiew,ORG,0.0,0.0,de,1
Berliner Grimm-Zentrum,Berliner Grimm-Zentrum,ORG,0.0,0.0,de,1
HU-Bibliothek,HU-Bibliothek,ORG,0.0,0.0,de,1
Linkes Jugendzentrum,Linkes Jugendzentrum,ORG,-0.7,0.0,de,1
lah…,lah…,ORG,-0.7,0.0,de,1
Blockade aller grünen,Blockade aller grünen,ORG,0.0,0.0,de,1
Deutschen Presse-Agentur,Deutschen Presse-Agentur,ORG,0.7,0.0,de,1
wa.de,wa.de,ORG,0.0,0.0,de,1
Abgeordneten,Abgeordneten,ORG,0.0,0.0,de,1
COPE,COPE,ORG,0.0,0.0,de,1
Sächsische.de,Sächsische.de,ORG,0.0,0.0,de,1
Rumänin Ionela B.,Rumänin Ionela B.,ORG,0.0,0.0,de,1
Kabel Eins,Kabel Eins,ORG,0.0,0.0,de,1
Tagesspiegel,Tagesspiegel,ORG,0.0,0.0,de,1
Schweizer Ski-Party,Schweizer Ski-Party,ORG,0.7,0.0,de,1
Exxon,Exxon,ORG,0.0,0.0,de,1
Lippische Landes-Zeitung,Lippische Landes-Zeitung,ORG,-1.0,0.0,de,1
Operntext,Operntext,ORG,0.0,0.0,de,1
Rodel-WM,Rodel-WM,ORG,0.0,0.0,de,1
WM-Form,WM-Form,ORG,-0.7,0.0,de,1
Draußen,Draußen,ORG,0.0,0.0,de,1
WM-Erwartungen,WM-Erwartungen,ORG,-0.7,0.0,de,1
Ski-Ass Dürr,Ski-Ass Dürr,ORG,-0.7,0.0,de,1
BR Data,BR Data,ORG,0.0,0.0,de,1
report München,report München,ORG,0.0,0.0,de,1
Nationalrat,Nationalrat,ORG,0.0,0.0,de,1
Internationalen Olympischen Komitees,Internationalen Olympischen Komitees,ORG,0.0,0.0,de,1
Wintersport-Legende,Wintersport-Legende,ORG,-0.35,0.0,de,1
ZÃ¼rcher Kantonalbank,ZÃ¼rcher Kantonalbank,ORG,0.0,0.0,de,1
Skife,Skife,ORG,0.0,0.0,de,1
Eiâ€,Eiâ€,ORG,0.0,0.0,de,1
Die Andere Veränderungen,Die Andere Veränderungen,ORG,0.0,0.0,de,1
RefRat,RefRat,ORG,0.0,0.0,de,1
Justizminister,Justizminister,ORG,0.0,0.0,de,1
PrognoseFoto,PrognoseFoto,ORG,0.0,0.0,de,1
Pay-per-View,Pay-per-View,ORG,0.0,0.0,de,1
OneFootball,OneFootball,ORG,0.0,0.0,de,1
Serie A,Serie A,ORG,0.0,0.0,de,1
Bountydave & Skinny B,Bountydave & Skinny B,ORG,0.35,0.0,de,1
Investitionsbank Berlin,Investitionsbank Berlin,ORG,0.0,0.0,de,1
Bundesumweltamt,Bundesumweltamt,ORG,-1.0,0.0,de,1
Wissen & Umwelt - Schneemangel,Wissen & Umwelt - Schneemangel,ORG,0.0,0.0,de,1
Andernorts,Andernorts,ORG,0.7,0.0,de,1
sa…,sa…,ORG,0.0,0.0,de,1
orthodoxe Kirche,orthodoxe Kirche,ORG,0.0,0.0,de,1
Ottobrunner Arbeiterwohlfahrt,Ottobrunner Arbeiterwohlfahrt,ORG,0.7,0.0,de,1
Top Ten,Top Ten,ORG,1.0,0.0,de,1
Gesellschaft uns,Gesellschaft uns,ORG,0.0,0.0,de,1
Ve,Ve,ORG,-0.5,0.0,de,1
Scoot,Scoot,ORG,0.0,0.0,de,1
Erotik-Sendung,Erotik-Sendung,ORG,0.7,0.0,de,1
be… SZ-Magazin,be… SZ-Magazin,ORG,1.0,0.0,de,1
Hiding,Hiding,ORG,0.0,0.0,de,1
Deutschen Presse-A,Deutschen Presse-A,ORG,-0.85,0.0,de,1
SV Jeddeloh II,SV Jeddeloh II,ORG,0.0,0.0,de,1
Treptow-Köpe,Treptow-Köpe,ORG,0.0,0.0,de,1
Die Polizei,Die Polizei,ORG,0.5599999999999999,0.0,de,1
Auto,Auto,ORG,0.0,0.0,de,1
Dettenmeyer,Dettenmeyer,ORG,0.7,0.0,de,1
fr…,fr…,ORG,-1.0,0.0,de,1
Spendenbedarf!,Spendenbedarf!,ORG,0.0,0.0,de,1
Polizei-Chefs,Polizei-Chefs,ORG,0.0,0.0,de,1
SWR Aktuell,SWR Aktuell,ORG,0.7,0.0,de,1
Ligue 1,Ligue 1,ORG,0.0,0.0,de,1
Deutsche Telekom,Deutsche Telekom,ORG,0.0,0.0,de,1
Vize-W,Vize-W,ORG,0.0,0.0,de,1
Agencia EFE,Agencia EFE,ORG,0.0,0.0,de,1
Malteser besuchen Ältere,Malteser besuchen Ältere,ORG,0.0,0.0,de,1
Werder,Werder,ORG,0.0,0.0,de,1
Werder Bremen,Werder Bremen,ORG,-0.7,0.0,de,1
darun,darun,ORG,0.0,0.0,de,1
ITAR-TASS,ITAR-TASS,ORG,-1.0,0.0,de,1
Vergessene Stars,Vergessene Stars,ORG,0.0,0.0,de,1
Generalversammlung der Vereinten Nationen,Generalversammlung der Vereinten Nationen,ORG,-0.7,0.0,de,1
MLS,MLS,ORG,0.7,0.0,de,1
Erik...,Erik...,ORG,0.0,0.0,de,1
Sarma,Sarma,ORG,0.0,0.0,de,1
Deutsche Skispringerinnen,Deutsche Skispringerinnen,ORG,1.0,0.0,de,1
WM-Goldmedaille,WM-Goldmedaille,ORG,0.0,0.0,de,1
UPI,UPI,ORG,0.0,0.0,de,1
NHL,NHL,ORG,0.0,0.0,de,1
Maxx,Maxx,ORG,0.0,0.0,de,1
ProSieben Maxx,ProSieben Maxx,ORG,0.0,0.0,de,1
R,R,ORG,0.0,0.0,de,1
Diakonie Köln,Diakonie Köln,ORG,0.0,0.0,de,1
Abschaff,Abschaff,ORG,0.0,0.0,de,1
span...,span...,ORG,0.0,0.0,de,1
WM-Medaillen,WM-Medaillen,ORG,-0.35,0.0,de,1
Malteser Berlin,Malteser Berlin,ORG,0.0,0.0,de,1
WM-Fazit,WM-Fazit,ORG,0.35,0.0,de,1
ÖSV-Mann,ÖSV-Mann,ORG,0.0,0.0,de,1
Doll,Doll,ORG,0.35,0.0,de,1
Poings Nachbarschaftshilfe,Poings Nachbarschaftshilfe,ORG,0.0,0.0,de,1
SBB,SBB,ORG,0.0,0.0,de,1
Jeder Zweite,Jeder Zweite,ORG,0.0,0.0,de,1
PS,PS,ORG,1.0,0.0,de,1
Volkswagen,Volkswagen,ORG,0.0,0.0,de,1
TSV Altenau,TSV Altenau,ORG,1.0,0.0,de,1
Dmyt,Dmyt,ORG,0.0,0.0,de,1
IBU,IBU,ORG,0.0,0.0,de,1
Fis,Fis,ORG,0.0,0.0,de,1
US-Star,US-Star,ORG,0.1333333333333333,0.0,de,1
Winterspor,Winterspor,ORG,0.0,0.0,de,1
WM-Einzel,WM-Einzel,ORG,0.0,0.0,de,1
GEPA,GEPA,ORG,0.0,0.0,de,1
US-Team,US-Team,ORG,0.0,0.0,de,1
Fernsehen,Fernsehen,ORG,0.0,0.0,de,1
WM-Strecken,WM-Strecken,ORG,0.0,0.0,de,1
Deutsche Biathlon-Staffel,Deutsche Biathlon-Staffel,ORG,0.0,0.0,de,1
Primetime,Primetime,ORG,1.0,0.0,de,1
Das Erste,Das Erste,ORG,1.0,0.0,de,1
Ges,Ges,ORG,0.0,0.0,de,1
Deutsche Biathlon-Männer,Deutsche Biathlon-Männer,ORG,0.0,0.0,de,1
All of Us Strangers,All of Us Strangers,ORG,0.0,0.0,de,1
